學號,性別,學籍班(簡稱),入學年,入學月,入學身分,入學方式,名額區分,部別,學制,系科,通訊郵遞區號,戶籍郵遞區號,畢業方式,畢業年月,畢業學校,畢業科系,是否新住民二代
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,406,406,畢業,10706,私立大明高中,餐飲管理科,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,403,403,畢業,10706,國立興大附農,餐飲技術科,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,310,310,畢業,10706,國立關西高中,餐飲服務,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,522,522,畢業,10706,國立溪湖高中,觀光餐飲,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,300,300,畢業,10706,私立光復高中,餐飲服務,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,300,300,畢業,10706,私立光復高中,餐飲服務,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,300,300,畢業,10706,私立光復高中,餐飲服務,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,522,522,畢業,10706,國立溪湖高中,觀光餐飲,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,305,305,畢業,10706,私立光復高中,餐飲服務,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,300,300,畢業,10706,私立光復高中,餐飲服務,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,506,506,畢業,10706,國立溪湖高中,觀光餐飲,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,302,302,畢業,10706,國立關西高中,餐飲服務,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,310,310,畢業,10706,國立關西高中,餐飲服務,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,303,303,畢業,10706,縣立湖口高中,商管群其他學程,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,508,508,畢業,10706,國立員林家商,家政科,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,516,516,畢業,10706,國立員林家商,家政科,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,437,437,畢業,10706,私立致用高中,觀光事業科,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,406,406,畢業,10706,私立新民高中,觀光事業科,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,427,427,畢業,10706,私立明台高中,餐飲管理科,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,406,406,畢業,10706,私立明台高中,餐飲管理科,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,436,436,畢業,10706,私立明台高中,餐飲管理科,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,413,413,畢業,10706,私立明台高中,餐飲管理科,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,414,414,畢業,10706,私立僑泰高中,餐飲管理科,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,432,432,畢業,10706,私立僑泰高中,餐飲管理科,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,701,701,畢業,10706,國立臺南高商,國際貿易科,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,326,326,肄業,10706,國立中壢高商,國際貿易科,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,268,268,畢業,10706,國立羅東高工,製圖科,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,608,510,畢業,10706,國立員林崇實高工,室內空間設計科,否
10713***,男,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,114,114,肄業,10706,市立大安高工,綜合高中,否
10713***,女,日餐管107忠,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,701,701,畢業,10706,私立亞洲餐旅,餐飲技術科,否
10713***,男,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,407,407,畢業,10706,私立嶺東高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,404,404,畢業,10706,私立新民高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,411,411,畢業,10706,私立新民高中,觀光事業科,否
10713***,男,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,338,338,畢業,10706,桃園市新興高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,408,408,畢業,10706,私立新民高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,330,330,畢業,10706,桃園市新興高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,701,701,畢業,10706,私立長榮高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,709,709,畢業,10706,私立長榮高中,觀光事業科,否
10713***,男,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,402,402,畢業,10706,私立僑泰高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,412,881,畢業,10706,私立僑泰高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,406,406,畢業,10706,私立葳格高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,404,404,畢業,10706,私立葳格高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,406,406,畢業,10706,私立葳格高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,408,408,畢業,10706,私立葳格高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,521,521,畢業,10706,國立北斗家商,餐飲服務,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,526,526,畢業,10706,國立溪湖高中,觀光餐飲,否
10713***,男,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,522,522,畢業,10706,國立溪湖高中,觀光餐飲,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,303,303,畢業,10706,私立光復高中,觀光事業,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,312,312,畢業,10706,國立關西高中,餐飲服務,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,330,330,畢業,10706,私立永平工商,餐飲管理,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,411,411,畢業,10706,國立水里商工,餐飲管理科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,427,427,畢業,10706,私立大明高中,餐飲管理科,否
10713***,男,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,403,403,畢業,10706,私立大明高中,餐飲管理科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,402,402,畢業,10706,私立明道高中,餐飲管理科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,439,439,畢業,10706,私立宜寧高中,觀光事業科,否
10713***,男,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,406,406,畢業,10706,私立宜寧高中,觀光事業科,否
10713***,男,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,408,408,畢業,10706,私立葳格高中,餐飲管理科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,600,600,畢業,10706,私立興華高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,600,600,畢業,10706,私立興華高中,觀光事業科,否
10713***,女,日觀光107仁,107,8,一般生,聯合分發,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,433,433,畢業,10706,私立明道高中,觀光事業科,否
